sym,date,open,high,low,close,volume,adjclose,feat_0,feat_1,feat_2,close_shift,label1,label2,label3,label5,label6,label8,label10,label20,label30,label60
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIV,2016-05-03,41.119999,41.599998,40.990002,41.549999,1135300.0,41.549999,21.7762743607,24.9229656053,26.6529937632,,1.01492175728,1.01829126398,1.03056560844,1.0373044293,1.0209386046,1.01708782231,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIV,2016-05-04,41.130001,42.25,40.540001,42.169998,967800.0,42.169998,21.2282933706,21.3050546759,28.3018856668,,1.00331996696,1.01541384944,1.02039366945,1.00592838539,1.00782551614,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIV,2016-05-05,42.119999,42.650002,41.93,42.310001,1091800.0,42.310001,21.1406836998,19.9892904885,29.9850339055,,1.01205386405,1.01701720593,1.01867163747,1.0044906404,0.9988181754,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIV,2016-05-06,42.32,43.0,42.02,42.82,910200.0,42.82,21.4065421301,18.3299561847,30.4606088353,,1.004904227,1.00653895376,0.990658524054,0.986921952359,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIV,2016-05-09,42.91,43.099998,42.66,43.029999,815600.0,43.029999,21.7519100511,17.6226349955,30.1621792658,,1.00162674882,0.985823820261,0.987683034806,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIV,2016-05-10,43.200001,43.619999,42.810001,43.099998,1004300.0,43.099998,22.5636274967,16.370275113,32.5809357155,,0.984222737087,0.986078932069,0.980510439931,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIV,2016-05-11,43.150002,43.150002,42.060001,42.419998,936800.0,42.419998,22.1149804209,21.2664064409,29.5387987441,,1.00188595011,0.99622819407,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIV,2016-05-12,42.439999,42.509998,41.900002,42.5,1160200.0,42.5,21.4638858829,21.5308163312,27.965117963,,0.994352894118,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIV,2016-05-13,42.43,42.560001,42.139999,42.259998,510500.0,42.259998,20.917789745,20.7126011955,27.3548165161,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-02,178.0,178.789993,177.320007,177.610001,529000.0,177.610001,17.5841395664,21.6085673167,22.089899881,,0.996171341725,0.989246078547,0.980293902481,0.964360103798,0.9770845787,0.933562282903,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-03,177.119995,178.309998,176.0,176.929993,505100.0,176.929993,16.7349793584,23.4649291122,20.9359035688,,0.993048120451,0.984061537831,0.964675293917,0.980839879421,0.961171111333,0.933872167168,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-04,175.160004,177.690002,174.649994,175.699997,575800.0,175.699997,16.4108883736,24.9086339758,19.4926910763,,0.990950506391,0.971428548175,0.974843494164,0.967899834398,0.943710875533,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-05,175.289993,176.389999,173.990005,174.110001,1098000.0,174.110001,16.3296225525,25.0520794586,18.4135077845,,0.98029976463,0.983745896366,0.996726161641,0.952328970465,0.948997731612,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-06,173.0,174.440002,169.619995,170.679993,1275200.0,170.679993,17.4636416026,32.0684146716,16.4444236786,,1.00351538566,1.01675650409,0.996367500437,0.968068917134,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-09,171.389999,173.910004,170.5,171.279999,723500.0,171.279999,18.516659292,29.6525032761,15.2055638545,,1.01319473385,0.992877154326,0.968063982765,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-10,171.589996,174.220001,171.309998,173.539993,584000.0,173.539993,19.3417081761,27.7139432396,14.9008168647,,0.979947014289,0.955456982184,0.952114801572,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-11,173.970001,174.990005,169.710007,170.059998,505700.0,170.059998,20.5198973026,28.0045462828,13.2282239687,,0.975008820122,0.971598247343,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-12,170.100006,171.520004,165.550003,165.809998,858400.0,165.809998,22.4739149637,33.0160295437,11.6375954781,,0.996502008281,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HUM,2016-05-13,165.880005,166.610001,160.649994,165.229996,2068000.0,165.229996,25.0041698024,38.6482268719,10.305342507,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-02,34.990002,35.169998,34.400002,34.43,8829800.0,34.43,28.2374151215,42.1810409418,12.3882811944,,1.00435672379,0.964565756608,0.9529480395,0.95672375835,0.980830670927,0.909962242231,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-03,34.759998,34.77,33.849998,34.580002,10656500.0,34.580002,30.3205929154,43.1792722961,11.6857212445,,0.960381639076,0.948814317593,0.955176318382,0.976575999041,0.950260240008,0.911220305887,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-04,34.169998,34.299999,33.0,33.209999,13402400.0,33.209999,32.5387235412,44.1872487702,10.5763851577,,0.98795549497,0.994579945636,0.991869918454,0.989461065627,0.943390573423,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-05,33.279999,33.52,32.73,32.810001,11580200.0,32.810001,34.683709589,43.7004534372,10.0620477288,,1.00670521162,1.00396214557,1.02925934077,0.954891772176,0.960377904286,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-06,32.669998,33.150002,32.189999,33.029999,12743800.0,33.029999,36.8423977879,44.4513347519,9.45999834753,,0.997275204277,1.02240390622,0.994853224186,0.953981258068,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-09,33.029999,33.799999,32.939999,32.939999,9307600.0,32.939999,37.9650337176,42.0254579558,13.0684730396,,1.0251973596,0.997571402476,0.951123283276,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-10,33.240002,33.799999,33.09,33.77,8118200.0,33.77,39.0074813665,39.6926513975,12.3430503768,,0.973053035238,0.92774652058,0.933076695292,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-11,33.68,34.040001,32.849998,32.860001,8100800.0,32.860001,39.9754684692,36.6601900539,11.4000591225,,0.953438802391,0.958916586765,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-12,33.009998,33.02,31.290001,31.33,14207100.0,31.33,41.4954007757,42.3770948539,10.1821694122,,1.00574529205,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AAL,2016-05-13,31.09,32.009998,31.08,31.51,10118100.0,31.51,42.9783999086,41.2240572614,9.58910768351,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-02,114.459999,114.870003,113.830002,114.669998,3054100.0,114.669998,26.1581374705,15.2435585367,21.7928971893,,0.998604726582,0.984826039676,0.990843332883,0.98683183024,1.00235461764,0.995814109982,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-03,113.800003,114.940002,113.68,114.510002,2621300.0,114.510002,25.3938391223,15.0546755671,20.5599740752,,0.986202061196,0.992227761903,0.993624984829,1.00375513049,0.996506846625,0.988559907631,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-04,113.650002,113.980003,112.650002,112.93,3232400.0,112.93,23.6723378563,18.3819039671,18.8634194785,,1.0061100062,1.00752677765,1.0020366953,1.01044895953,1.01115737182,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-05,113.279999,114.050003,113.050003,113.620003,2999400.0,113.620003,22.1365463453,17.4482456515,18.2227546358,,1.00140816754,0.995951425912,1.01161766384,1.00501671347,0.996303414989,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-06,113.580002,114.0,112.910004,113.779999,3335900.0,113.779999,20.5731994034,17.2155317632,17.3017175929,,0.994550931575,1.01019513983,1.00290035158,0.994902425689,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-09,113.669998,114.0,112.980003,113.160004,2651800.0,113.160004,19.1215201002,16.3811475738,16.4631562398,,1.01572992168,1.00839516584,1.00910213824,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-10,113.940002,115.5,113.25,114.940002,2868600.0,114.940002,19.1232361607,14.6293945315,21.557589901,,0.99277883256,0.99347485656,0.984861623719,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-11,115.0,115.309998,113.959999,114.110001,1689100.0,114.110001,19.1248296454,13.7179686071,20.2145304694,,1.00070108666,0.992025203821,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-12,114.540001,114.790001,113.510002,114.190002,2343400.0,114.190002,18.6000861389,15.0001735056,19.0055053767,,0.99133019544,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HON,2016-05-13,114.120003,114.5,112.860001,113.199997,2450500.0,113.199997,17.4122484124,16.8781404952,17.5566287138,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-02,61.700001,62.830002,61.650002,62.650002,1352200.0,62.650002,23.1225536908,18.6045763408,21.9595596482,,0.991540255657,0.995530678515,1.00654427752,1.03655227337,1.04437347025,1.06145248008,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-03,62.25,62.68,61.849998,62.119999,1431900.0,62.119999,22.0617149775,17.4846474154,20.6376727323,,1.00402446883,1.01513203502,1.02897615951,1.05328398347,1.05376690363,1.06406952775,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-04,61.810001,62.68,61.599998,62.369999,1703000.0,62.369999,20.6998366767,17.9252141988,19.0322448633,,1.01106304331,1.02485167588,1.04120575663,1.04954305034,1.06621774998,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-05,62.41,63.279999,62.360001,63.060001,1227500.0,63.060001,20.2102152057,16.731213645,22.1086449171,,1.01363775747,1.02981289201,1.03758323759,1.05455120434,1.04820800748,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-06,63.07,63.919998,62.810001,63.919998,1467400.0,63.919998,20.4562101393,15.3984961803,24.9402911296,,1.01595750989,1.02362331113,1.02409263217,1.03410513248,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-09,64.019997,65.089996,63.91,64.940002,1948200.0,64.940002,21.6831594521,14.1116358353,31.1422615385,,1.00754539552,1.008007345,1.02402214278,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-10,65.300003,65.57,64.949997,65.43,1716700.0,65.43,23.1558837504,13.464654657,33.2076432285,,1.00045848999,1.01635335473,1.01023992053,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-11,65.190002,65.699997,65.099998,65.459999,1653800.0,65.459999,24.6114562292,12.8599416325,32.6893039513,,1.01588758044,1.0097769479,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-12,65.669998,66.75,65.470001,66.5,1425100.0,66.5,26.5950894042,11.6486368962,37.2770439122,,0.993984932331,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CPB,2016-05-13,66.400002,66.559998,65.699997,66.099998,1417100.0,66.099998,28.4370344954,10.9107932578,34.9158552209,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-02,85.0,86.699997,84.970001,86.25,711300.0,86.25,20.9512540561,15.8094562424,40.557094514,,0.999768150725,0.997681194203,1.0,0.997913043478,1.00881161739,1.01205798261,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-03,85.639999,86.589996,85.379997,86.230003,723500.0,86.230003,22.5907951931,14.9694461936,38.4021584796,,0.997912559507,1.00023190304,1.00150757272,1.00904556387,1.00185545627,1.00904556387,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-04,85.800003,86.510002,85.279999,86.050003,459700.0,86.050003,24.0229518556,14.5934817998,36.2912228354,,1.00232419515,1.00360253329,1.00023238814,1.00395114455,1.01441020287,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-05,86.059998,86.709999,86.059998,86.25,506000.0,86.25,25.4288738772,14.1442012667,36.1068597015,,1.00127537391,0.997913043478,1.00881161739,1.01205798261,1.00881161739,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-06,85.699997,86.75,85.440002,86.360001,353900.0,86.360001,26.1353048454,16.1930992492,33.8774812132,,0.996641952332,1.00752664419,1.00034735988,1.00752664419,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-09,86.330002,86.980003,85.959999,86.07,377700.0,86.07,26.8965449617,15.3959903747,33.3198453225,,1.01092136633,1.00371789241,1.01417452074,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-10,86.110001,87.019997,86.110001,87.010002,609400.0,87.010002,27.6225924143,14.6716039484,31.9502131695,,0.99287434794,1.00321800935,1.0,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-11,86.860001,88.019997,86.370003,86.389999,336000.0,86.389999,28.7582925746,13.4848677767,34.268105088,,1.01041789571,1.00717679138,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-12,86.580002,87.480003,86.360001,87.290001,383700.0,87.290001,29.8015478907,12.7818958562,32.3549988399,,0.996792313016,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIZ,2016-05-13,87.349998,87.68,86.669998,87.010002,376800.0,87.010002,30.8642710208,12.124537339,31.7093939277,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-02,56.240002,56.98,56.009998,56.959999,1774300.0,56.959999,26.7658762079,21.492355751,20.5534792857,,0.99929773524,0.978230371809,0.973665729875,0.973139062028,0.969803422925,0.956109549791,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-03,56.5,57.080002,56.200001,56.919998,1578700.0,56.919998,24.9040691335,20.346751894,20.0636458748,,0.978917831304,0.97434998153,0.94219962903,0.970484960312,0.954673259124,0.944132183561,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-04,56.529999,56.860001,55.529999,55.720001,1665600.0,55.720001,23.8674843956,22.6624072065,18.3956971235,,0.995333776107,0.962491027235,0.994795387746,0.975233291902,0.977386899185,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-05,55.720001,56.369999,55.349998,55.459999,2374700.0,55.459999,23.0807115827,22.353232377,17.2616626262,,0.967003281049,0.999459087621,0.996033231086,0.981968986332,0.968986710584,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-06,54.23,54.919998,52.889999,53.630001,6961000.0,53.630001,24.1418770845,32.866865566,14.788018547,,1.03356328485,1.03002052899,1.01323883995,1.00205110942,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-09,53.830002,55.560001,53.5,55.43,3291700.0,55.43,24.391969245,29.2487614607,16.5801882154,,0.996572289374,0.980335558362,0.982500432979,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-10,55.610001,55.799999,54.900002,55.240002,2695700.0,55.240002,24.3574614148,27.8084454261,17.0768767546,,0.983707422748,0.985879743451,0.972845764922,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-11,55.18,55.610001,54.32,54.34,1381800.0,54.34,24.7099711824,29.0201721252,15.8705216005,,1.0022082996,0.988958446816,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-12,54.700001,54.880001,53.849998,54.459999,1688000.0,54.459999,25.3310133571,29.9713990627,14.9616957235,,0.986779342394,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CERN,2016-05-13,54.27,54.610001,53.720001,53.740002,1802800.0,53.740002,25.9886908234,29.1940588267,14.2047590364,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-02,61.59,62.360001,61.52,62.220001,2806000.0,62.220001,19.5471100139,18.112779579,24.1950026983,,0.990838974753,0.992285454962,0.997749935748,1.00819670511,1.02426870742,1.04018000578,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-03,61.919998,62.200001,61.470001,61.650002,2725800.0,61.650002,19.0955604506,17.4192529442,22.7290304975,,1.00145985397,1.00697485784,1.00746145961,1.0337388148,1.03828061514,1.04655303985,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-04,61.330002,62.060001,61.209999,61.740002,2643000.0,61.740002,18.2448998494,18.3260635804,21.1639383404,,1.00550696451,1.00599285695,1.01603495251,1.0367670866,1.04826690806,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-05,61.799999,62.290001,61.779999,62.080002,3043800.0,62.080002,17.7755711657,17.4869887938,22.1096143531,,1.0004832313,1.01047032827,1.02657857517,1.04252575572,1.0393040419,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-06,62.07,62.27,61.459999,62.110001,2269700.0,62.110001,16.8008836574,18.9777061285,20.6127714948,,1.00998227323,1.02608273988,1.03059090274,1.03880206024,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-09,62.209999,62.880001,62.0,62.73,2402900.0,62.73,16.729852627,17.5848210402,24.1875495982,,1.01594133588,1.02040494181,1.03172327435,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-10,62.880001,63.799999,62.73,63.73,3244100.0,63.73,17.6570798305,16.0429738397,29.6056524903,,1.00439356661,1.01553430096,1.01239599874,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-11,63.73,64.370003,63.700001,64.010002,3426600.0,64.010002,19.0164046868,15.1473659473,32.7022578316,,1.0110920009,1.00796742672,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-12,64.129997,64.779999,64.080002,64.720001,2563800.0,64.720001,20.601509493,14.1684339921,34.0299710249,,0.996909703385,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GIS,2016-05-13,64.610001,65.110001,64.169998,64.519997,2679700.0,64.519997,22.3181342682,13.0588852551,34.1142741513,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-02,56.380001,56.799999,55.889999,56.59,8857800.0,56.59,16.2584796681,19.6605175008,28.4521387087,,0.988513854038,0.969252482771,0.96854569712,0.976320904753,0.995758932674,0.99469872769,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-03,55.060001,56.060001,54.959999,55.939999,11849400.0,55.939999,15.1404149012,24.4838846774,24.7822269137,,0.980514819101,0.979799820876,0.983911369037,1.00732926363,1.00035752593,0.994994654898,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-04,55.330002,55.450001,54.450001,54.849998,9021900.0,54.849998,14.5982549169,25.5817655508,21.9900129646,,0.999270793045,1.00346404753,1.00729265296,1.020237029,1.02625347407,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-05,54.82,55.029999,54.549999,54.810001,7760300.0,54.810001,14.0948206458,24.6194298671,21.1627919458,,1.00419631446,1.00802771377,1.02809700733,1.02700237134,1.01550810043,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-06,54.439999,55.09,54.380001,55.040001,6870100.0,55.040001,13.8280069987,24.5812108408,19.9663388033,,1.00381538874,1.02380081715,1.01671507964,1.01126451651,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-09,54.98,55.43,54.75,55.25,5848000.0,55.25,13.0960195512,23.2268072181,21.6211677615,,1.01990946606,1.01285066063,1.01882354751,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-10,55.389999,56.950001,55.330002,56.349998,6074700.0,56.349998,13.5935516208,20.2263508325,30.3784087487,,0.993078988219,0.998935279465,0.987755137099,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-11,56.27,56.599998,55.889999,55.959999,6757100.0,55.959999,14.0555456855,19.1156910424,28.7102839661,,1.00589710518,0.994639045651,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-12,56.200001,56.450001,55.900002,56.290001,7705200.0,56.290001,14.4845401741,18.2783740222,27.4526988039,,0.988807941219,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AIG,2016-05-13,56.23,56.700001,55.610001,55.66,5919700.0,55.66,14.4405222994,18.9903017467,25.1056571772,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-02,92.699997,93.690002,92.440002,93.489998,468800.0,93.146886,15.2322700124,20.736242659,22.2271846691,,1.00171145581,1.00427854325,1.01743507364,1.03839987247,1.04749173275,1.04150181926,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-03,93.419998,94.459999,93.010002,93.650002,953400.0,93.306303,15.0220020618,19.1764340849,24.5497322085,,1.00256270149,1.01569675354,1.03406293574,1.04570205989,1.03288842428,1.03096637414,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-04,93.190002,93.989998,93.040001,93.889999,695400.0,93.54542,14.8267532505,18.2099603616,23.3124494589,,1.01310047942,1.03141971489,1.03397596159,1.03024820567,1.03706469312,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-05,93.970001,96.059998,93.900002,95.120003,842100.0,94.770909,16.0343096952,16.2013512854,31.2629958877,,1.01808234804,1.02060553972,1.02954159915,1.02365433062,1.01503364124,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-06,95.260002,96.940002,94.800003,96.839996,864200.0,96.48459,17.6049089128,14.5024556997,32.2967930742,,1.00247837681,1.01125572124,0.998864177979,0.997005441842,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-09,96.989998,97.889999,96.660004,97.080002,839100.0,96.723715,19.4916538658,13.6185216304,35.0358572425,,1.00875564465,0.996394736374,1.00298723727,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-10,97.150002,98.050003,97.150002,97.93,1014200.0,97.570594,21.3125954029,12.9482616173,34.1233474852,,0.987746380067,0.99428166037,0.985908332482,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-11,97.730003,97.919998,96.0,96.730003,592300.0,96.375001,21.7838054587,17.397383279,30.8680386871,,1.0066163546,0.99813915027,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-12,96.860001,97.459999,96.220001,97.370003,523100.0,97.370003,22.2213576534,16.3201423056,28.9566986017,,0.991578515202,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHD,2016-05-13,97.389999,97.389999,96.150002,96.550003,475000.0,96.550003,22.5523227398,15.6528012486,27.146496545,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-02,6.83,6.85,6.4,6.59,28247100.0,6.59,35.8277192163,14.5241252081,37.095949938,,0.880121396055,0.857359635812,0.866464339909,0.62215477997,0.652503793627,0.63277693475,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-03,6.38,6.42,5.73,5.8,39979800.0,5.8,34.7012848347,21.8471089478,32.8100424469,,0.974137931034,0.984482758621,0.791379310345,0.741379310345,0.751724137931,0.7,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-04,6.09,6.18,5.62,5.65,26591900.0,5.65,33.4126796703,21.6819058612,30.351012914,,1.01061946903,0.812389380531,0.725663716814,0.771681415929,0.738053097345,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-05,6.3,6.47,5.7,5.71,60870900.0,5.71,32.6587453736,19.3902430648,30.8810550624,,0.803852889667,0.718038528897,0.753064798599,0.730297723292,0.711033274956,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-06,5.52,5.83,4.55,4.59,69755800.0,4.59,30.8082961755,30.0196749474,26.2219815041,,0.893246187364,0.936819172113,0.949891067538,0.884531590414,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-09,4.72,4.9,4.03,4.1,48566500.0,4.1,29.7896107542,32.9783834873,23.6141813969,,1.0487804878,1.06341463415,1.01707317073,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-10,4.23,4.36,3.93,4.3,69598700.0,4.3,28.9705952604,32.4895936291,22.4270083624,,1.01395348837,0.96976744186,0.944186046512,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-11,4.25,4.82,4.12,4.36,52935100.0,4.36,27.4037583091,29.8580151267,25.9331731303,,0.956422018349,0.93119266055,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-12,4.59,4.63,4.08,4.17,42144100.0,4.17,26.0076389511,28.4093844212,24.2698075301,,0.973621103118,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CHK,2016-05-13,3.98,4.25,3.98,4.06,27956300.0,4.06,24.8644964111,28.6923463818,23.473828296,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DTE,2016-05-02,89.089996,90.489998,88.779999,90.129997,1382000.0,90.129997,19.8949601951,16.4970828786,24.6451725714,,0.995229113344,1.01198271426,1.01076224378,1.00232995681,1.00166428498,1.01331415777,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DTE,2016-05-03,90.040001,90.540001,89.290001,89.699997,892400.0,89.699997,19.924053388,15.5016625451,23.3994744188,,1.01683391361,1.0156075925,1.00379045721,1.00646602028,1.01103684541,1.01304354559,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DTE,2016-05-04,89.510002,91.949997,89.510002,91.209999,1088500.0,91.209999,20.8536307898,13.7567316791,27.2702576302,,0.99879398091,0.987172480947,0.9904615392,0.994298903566,1.00131567812,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DTE,2016-05-05,90.949997,92.32,90.709999,91.099998,953300.0,91.099998,21.9222301347,12.7378625636,26.9526208871,,0.988364467363,0.991657497073,0.990998913084,1.0025247421,0.997475356695,,,,,
